date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/5/2020,ARKF,"SQUARE INC - A",SQ,852234103,492766.00,89151224.72,12.00
10/5/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,299737.00,33004041.07,4.44
10/5/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,29865.00,32570171.70,4.39
10/5/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,728242.00,32093624.94,4.32
10/5/2020,ARKF,"SEA LTD-ADR",SE,81141R100,185232.00,29188858.56,3.93
10/5/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,90064.00,27995493.76,3.77
10/5/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,407353.00,27858871.67,3.75
10/5/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,14434.00,27725962.50,3.73
10/5/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,266497.00,27132059.57,3.65
10/5/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,88226.00,25432909.02,3.42
10/5/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,122832.00,24179479.20,3.26
10/5/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,3373424.00,23250695.81,3.13
10/5/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,6509.00,20823592.80,2.80
10/5/2020,ARKF,"MEITUAN DIANPING-CLASS B",3690,BGJW376,650815.00,20641199.35,2.78
10/5/2020,ARKF,"APPLE INC",AAPL,037833100,173441.00,20205876.50,2.72
10/5/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,67007.00,18962981.00,2.55
10/5/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,66194.00,17518242.10,2.36
10/5/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,3137885.00,15486880.89,2.09
10/5/2020,ARKF,"SPLUNK INC",SPLK,848637104,76621.00,14869837.47,2.00
10/5/2020,ARKF,"SNAP INC - A",SNAP,83304A106,529241.00,14575297.14,1.96
10/5/2020,ARKF,"DOCUSIGN INC",DOCU,256163106,60821.00,13740680.32,1.85
10/5/2020,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,50419.00,11195034.76,1.51
10/5/2020,ARKF,"SBI HOLDINGS INC",8473,6309466,435905.00,11049081.07,1.49
10/5/2020,ARKF,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,371166.00,10496574.48,1.41
10/5/2020,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,112974.00,9550821.96,1.29
10/5/2020,ARKF,"SALESFORCE.COM INC",CRM,79466L302,37651.00,9470356.03,1.28
10/5/2020,ARKF,"INTUIT INC",INTU,461202103,27177.00,9005370.72,1.21
10/5/2020,ARKF,"LENDINGCLUB CORP",LC,52603A208,1739408.00,8540493.28,1.15
10/5/2020,ARKF,"NVIDIA CORP",NVDA,67066G104,15470.00,8441979.00,1.14
10/5/2020,ARKF,"INTERACTIVE BROKERS GRO-CL A",IBKR,45841N107,168060.00,8335776.00,1.12
10/5/2020,ARKF,"DISCOVERY LTD",DSY,6177878,1035290.00,8257356.33,1.11
10/5/2020,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,78839.00,8115686.66,1.09
