date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/28/2020,ARKW,"TESLA INC",TSLA,88160R101,627025.00,264102930.00,10.90
9/28/2020,ARKW,"ROKU INC",ROKU,77543R102,829231.00,154477442.99,6.38
9/28/2020,ARKW,"SQUARE INC - A",SQ,852234103,937025.00,150636139.00,6.22
9/28/2020,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,837085.00,84679518.60,3.50
9/28/2020,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,310592.00,79766237.44,3.29
9/28/2020,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1756639.00,71987066.22,2.97
9/28/2020,ARKW,"SEA LTD-ADR",SE,81141R100,444594.00,71121702.18,2.94
9/28/2020,ARKW,"2U INC",TWOU,90214J101,1932824.00,69001816.80,2.85
9/28/2020,ARKW,"HUYA INC-ADR",HUYA,44852D108,2718191.00,67411136.80,2.78
9/28/2020,ARKW,"LENDINGTREE INC","TREE UW",52603B107,214682.00,64645043.84,2.67
9/28/2020,ARKW,"PAGERDUTY INC",PD,69553P100,2351537.00,63444468.26,2.62
9/28/2020,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4100157.00,62404389.54,2.58
9/28/2020,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,252500.00,59696050.00,2.46
9/28/2020,ARKW,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,2162067.00,58527153.69,2.42
9/28/2020,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,264471.00,56885067.39,2.35
9/28/2020,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,824616.00,54127794.24,2.23
9/28/2020,ARKW,"SNAP INC - A",SNAP,83304A106,2095094.00,53927719.56,2.23
9/28/2020,ARKW,"XILINX INC",XLNX,983919101,497354.00,51625345.20,2.13
9/28/2020,ARKW,"TWILIO INC - A",TWLO,90138F102,207961.00,50850623.72,2.10
9/28/2020,ARKW,"AMAZON.COM INC",AMZN,023135106,14716.00,46709319.80,1.93
9/28/2020,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,3924657.00,43799172.12,1.81
9/28/2020,ARKW,"VERACYTE INC",VCYT,92337F107,1344160.00,42609872.00,1.76
9/28/2020,ARKW,"SPLUNK INC",SPLK,848637104,226909.00,42636201.10,1.76
9/28/2020,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,152556.00,42106981.56,1.74
9/28/2020,ARKW,"MERCADOLIBRE INC",MELI,58733R102,38058.00,41613758.94,1.72
9/28/2020,ARKW,"NETFLIX INC",NFLX,64110L106,82545.00,40500704.25,1.67
