date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/8/2020,ARKF,"SQUARE INC - A",SQ,852234103,460410.00,64047635.10,11.37
9/8/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,25134.00,25700269.02,4.56
9/8/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,289461.00,23347924.26,4.15
9/8/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,356525.00,23081428.50,4.10
9/8/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,224260.00,22161373.20,3.93
9/8/2020,ARKF,"SEA LTD-ADR",SE,81141R100,155877.00,21511026.00,3.82
9/8/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,612874.00,20856102.22,3.70
9/8/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,69844.00,20621441.00,3.66
9/8/2020,ARKF,"APPLE INC",AAPL,037833100,171060.00,19298989.20,3.43
9/8/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,3087793.00,19155874.17,3.40
9/8/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,12154.00,18813886.86,3.34
9/8/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,68952.00,18618419.04,3.31
9/8/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,5483.00,17270572.72,3.07
9/8/2020,ARKF,"MEITUAN DIANPING-CLASS B",3690,BGJW376,548215.00,16834528.32,2.99
9/8/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,87640.00,16296658.00,2.89
9/8/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,2428670.00,14210811.57,2.52
9/8/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,47187.00,12795226.92,2.27
9/8/2020,ARKF,"SPLUNK INC",SPLK,848637104,64480.00,12373067.20,2.20
9/8/2020,ARKF,"SNAP INC - A",SNAP,83304A106,540633.00,12266962.77,2.18
9/8/2020,ARKF,"INTERACTIVE BROKERS GRO-CL A",IBKR,45841N107,230958.00,11178367.20,1.98
9/8/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,46203.00,10449270.48,1.86
9/8/2020,ARKF,"SBI HOLDINGS INC",8473,6309466,391600.00,10035061.52,1.78
9/8/2020,ARKF,"DOCUSIGN INC",DOCU,256163106,45675.00,9392150.25,1.67
