date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/2/2020,ARKK,"TESLA INC",TSLA,88160R101,1887706.00,844503033.22,9.48
9/2/2020,ARKK,"INVITAE CORP",NVTA,46185L103,17989449.00,666509085.45,7.48
9/2/2020,ARKK,"SQUARE INC - A",SQ,852234103,3413008.00,555910743.04,6.24
9/2/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,4918004.00,461948115.72,5.19
9/2/2020,ARKK,"ROKU INC",ROKU,77543R102,2553704.00,455376497.28,5.11
9/2/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2263852.00,371882968.04,4.18
9/2/2020,ARKK,"2U INC",TWOU,90214J101,7419298.00,323258813.86,3.63
9/2/2020,ARKK,"ILLUMINA INC",ILMN,452327109,780165.00,284393547.45,3.19
9/2/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3145902.00,280866130.56,3.15
9/2/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,7643868.00,257216158.20,2.89
9/2/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,793440.00,251964806.40,2.83
9/2/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,6873488.00,248545326.08,2.79
9/2/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,11878594.00,212270474.78,2.38
9/2/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8150788.00,208986204.32,2.35
9/2/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,4594312.00,203895566.56,2.29
9/2/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,12566698.00,196040488.80,2.20
9/2/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,874635.00,195174800.25,2.19
9/2/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4743992.00,156551736.00,1.76
9/2/2020,ARKK,"PAGERDUTY INC",PD,69553P100,4440167.00,155361443.33,1.74
9/2/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6965670.00,148090144.20,1.66
9/2/2020,ARKK,"SPLUNK INC",SPLK,848637104,659903.00,146359886.37,1.64
9/2/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,3673474.00,142567525.94,1.60
9/2/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,3403871.00,141839304.57,1.59
9/2/2020,ARKK,"TERADYNE INC",TER,880770102,1561994.00,138033409.78,1.55
9/2/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,487867.00,134792773.43,1.51
9/2/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1603851.00,131788436.67,1.48
9/2/2020,ARKK,"VERACYTE INC",VCYT,92337F107,3763292.00,128554054.72,1.44
9/2/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,467982.00,123640844.40,1.39
9/2/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,4036199.00,118946784.53,1.34
9/2/2020,ARKK,"CERUS CORP",CERS,157085101,18499168.00,115619800.00,1.30
9/2/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7616477.00,114856473.16,1.29
9/2/2020,ARKK,"XILINX INC",XLNX,983919101,1001112.00,108981052.32,1.22
9/2/2020,ARKK,"ZSCALER INC",ZS,98980G102,631229.00,100062421.08,1.12
9/2/2020,ARKK,"FACEBOOK INC-CLASS A",FB,30303M102,318181.00,96249752.50,1.08
9/2/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,3243523.00,95781234.19,1.08
9/2/2020,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,6635268.00,92561988.60,1.04
9/2/2020,ARKK,"SYNOPSYS INC",SNPS,871607107,382910.00,87824237.60,0.99
9/2/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1240525.00,87457012.50,0.98
