date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/15/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6298765.00,300325115.20,9.84
10/15/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2537146.00,253435513.94,8.31
10/15/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,15059225.00,215949286.50,7.08
10/15/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1635831.00,163403158.59,5.36
10/15/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2892286.00,158265889.92,5.19
10/15/2020,ARKG,"CAREDX INC",CDNA,14167L103,2154552.00,112510705.44,3.69
10/15/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2981407.00,107479722.35,3.52
10/15/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3293319.00,107428065.78,3.52
10/15/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3816194.00,100213254.44,3.28
10/15/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,6177420.00,99085816.80,3.25
10/15/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,391758.00,87890907.30,2.88
10/15/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,4274934.00,82591724.88,2.71
10/15/2020,ARKG,"ILLUMINA INC",ILMN,452327109,251461.00,81418042.58,2.67
10/15/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1668668.00,80262930.80,2.63
10/15/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4342345.00,79334643.15,2.60
10/15/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1742291.00,74570054.80,2.44
10/15/2020,ARKG,"INCYTE CORP",INCY,45337C102,752529.00,68126450.37,2.23
10/15/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2033669.00,65585825.25,2.15
10/15/2020,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,613318.00,62938693.16,2.06
10/15/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2418252.00,58642611.00,1.92
10/15/2020,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,55806094.36,55806094.36,1.83
10/15/2020,ARKG,"CERUS CORP",CERS,157085101,8217565.00,53496348.15,1.75
