date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/15/2020,ARKK,"TESLA INC",TSLA,88160R101,2100597.00,944764506.72,11.05
9/15/2020,ARKK,"INVITAE CORP",NVTA,46185L103,18244216.00,711706866.16,8.32
9/15/2020,ARKK,"SQUARE INC - A",SQ,852234103,3461344.00,534777648.00,6.26
9/15/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,4987660.00,423601963.80,4.95
9/15/2020,ARKK,"ROKU INC",ROKU,77543R102,2470792.00,416377867.84,4.87
9/15/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2295912.00,356991356.88,4.18
9/15/2020,ARKK,"ILLUMINA INC",ILMN,452327109,791215.00,278658010.85,3.26
9/15/2020,ARKK,"2U INC",TWOU,90214J101,7927741.00,277629489.82,3.25
9/15/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,2988471.00,272458901.07,3.19
9/15/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,804672.00,254984463.36,2.98
9/15/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,6970836.00,222369668.40,2.60
9/15/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,8463835.00,217012729.40,2.54
9/15/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,7956466.00,217370651.12,2.54
9/15/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,1032294.00,200997964.74,2.35
9/15/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,11537346.00,199019218.50,2.33
9/15/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,12744674.00,194738618.72,2.28
9/15/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,4592799.00,187523983.17,2.19
9/15/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4811178.00,171855278.16,2.01
9/15/2020,ARKK,"PAGERDUTY INC",PD,69553P100,6362685.00,156076663.05,1.83
9/15/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6882332.00,153269533.64,1.79
9/15/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1626575.00,139641463.75,1.63
9/15/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2948994.00,128871037.80,1.51
9/15/2020,ARKK,"SPLUNK INC",SPLK,848637104,669251.00,124045672.85,1.45
9/15/2020,ARKK,"VERACYTE INC",VCYT,92337F107,3816594.00,123161488.38,1.44
9/15/2020,ARKK,"CERUS CORP",CERS,157085101,18761237.00,120259529.17,1.41
9/15/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,494783.00,117713823.53,1.38
9/15/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,4093386.00,111053562.18,1.30
9/15/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,474612.00,107418933.96,1.26
9/15/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7525358.00,107462112.24,1.26
9/15/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,2468718.00,92848483.98,1.09
9/15/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,2942675.00,84042798.00,0.98
9/15/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,815307.00,81962812.71,0.96
9/15/2020,ARKK,"SYNOPSYS INC",SNPS,871607107,388344.00,81921166.80,0.96
9/15/2020,ARKK,"ZSCALER INC",ZS,98980G102,610919.00,81032296.16,0.95
9/15/2020,ARKK,"XILINX INC",XLNX,983919101,783051.00,80521134.33,0.94
9/15/2020,ARKK,"FACEBOOK INC-CLASS A",FB,30303M102,294331.00,80181651.02,0.94
9/15/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1258101.00,77649993.72,0.91
9/15/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,374630.00,75682752.60,0.89
9/15/2020,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,6584679.00,68480661.60,0.80
9/15/2020,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,924666.00,66002659.08,0.77
9/15/2020,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,634268.00,43751806.64,0.51
9/15/2020,ARKK,"SEA LTD-ADR",SE,81141R100,278179.00,41724068.21,0.49
9/15/2020,ARKK,"EXONE CO/THE",XONE,302104104,2485748.00,37534794.80,0.44
9/15/2020,ARKK,"TERADYNE INC",TER,880770102,358809.00,27700054.80,0.32
9/15/2020,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,3523673.00,25793286.36,0.30
9/15/2020,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,24177335.91,24177335.91,0.28
9/15/2020,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,842573.00,6437257.72,0.08
,,,,,,,
,,,,,,,
