date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/15/2020,ARKF,"SQUARE INC - A",SQ,852234103,444970.00,68747865.00,11.91
9/15/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,24719.00,25460322.81,4.41
9/15/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,350635.00,24186802.30,4.19
9/15/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,74557.00,23625622.16,4.09
9/15/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,256794.00,23411908.98,4.06
9/15/2020,ARKF,"SEA LTD-ADR",SE,81141R100,153302.00,22993766.98,3.98
9/15/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,602754.00,22669577.94,3.93
9/15/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,220555.00,22172394.15,3.84
9/15/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,73036.00,20301086.56,3.52
9/15/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,11954.00,19810756.13,3.43
9/15/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,3036793.00,19009658.84,3.29
9/15/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,5393.00,17021009.09,2.95
9/15/2020,ARKF,"MEITUAN DIANPING-CLASS B",3690,BGJW376,539215.00,16948635.69,2.94
9/15/2020,ARKF,"APPLE INC",AAPL,037833100,143557.00,16586575.78,2.87
9/15/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,86190.00,16033063.80,2.78
9/15/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,2598185.00,15438148.04,2.68
9/15/2020,ARKF,"SNAP INC - A",SNAP,83304A106,531703.00,13010772.41,2.25
9/15/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,46407.00,12642194.94,2.19
9/15/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,55472.00,12554977.76,2.18
9/15/2020,ARKF,"SPLUNK INC",SPLK,848637104,63415.00,11753970.25,2.04
9/15/2020,ARKF,"DOCUSIGN INC",DOCU,256163106,50343.00,10170292.86,1.76
9/15/2020,ARKF,"SBI HOLDINGS INC",8473,6309466,361505.00,9223203.40,1.60
9/15/2020,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,41739.00,8666268.57,1.50
9/15/2020,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,93506.00,8027490.10,1.39
9/15/2020,ARKF,"SALESFORCE.COM INC",CRM,79466L302,31141.00,7837566.88,1.36
9/15/2020,ARKF,"LENDINGCLUB CORP",LC,52603A208,1439694.00,7256057.76,1.26
9/15/2020,ARKF,"INTUIT INC",INTU,461202103,22465.00,7244288.55,1.26
9/15/2020,ARKF,"DISCOVERY LTD",DSY,6177878,856891.00,7051615.89,1.22
9/15/2020,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,65261.00,6989453.10,1.21
9/15/2020,ARKF,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,263326.00,6751678.64,1.17
