date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/28/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6276325.00,277539091.50,9.62
10/28/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2589228.00,245225783.88,8.50
10/28/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,15368357.00,214695947.29,7.44
10/28/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2951661.00,149678729.31,5.19
10/28/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1669406.00,132801247.30,4.60
10/28/2020,ARKG,"CAREDX INC",CDNA,14167L103,2198780.00,111346219.20,3.86
10/28/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,3042604.00,108103720.12,3.75
10/28/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3894521.00,102503792.72,3.55
10/28/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3360922.00,97836439.42,3.39
10/28/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,399799.00,90730385.06,3.14
10/28/2020,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,704390.00,89823812.80,3.11
10/28/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,6155412.00,82359412.56,2.85
10/28/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1702923.00,76682622.69,2.66
10/28/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4431487.00,74448981.60,2.58
10/28/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,4362679.00,72725858.93,2.52
10/28/2020,ARKG,"ILLUMINA INC",ILMN,452327109,233880.00,72430297.20,2.51
10/28/2020,ARKG,"INCYTE CORP",INCY,45337C102,767982.00,66806754.18,2.31
10/28/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1778059.00,64116807.54,2.22
10/28/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2026424.00,64045130.52,2.22
10/28/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2409636.00,58795118.40,2.04
10/28/2020,ARKG,"CERUS CORP",CERS,157085101,8188288.00,45444998.40,1.57
10/28/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,208775.00,43496183.50,1.51
10/28/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,942361.00,43178981.02,1.50
10/28/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,850222.00,43352819.78,1.50
10/28/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,273247.00,38536024.41,1.34
10/28/2020,ARKG,"ACCOLADE INC",ACCD,00437E102,1083647.00,36367193.32,1.26
10/28/2020,ARKG,"SCHRODINGER INC",SDGR,80810D103,611537.00,33145305.40,1.15
10/28/2020,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,1956918.00,31506379.80,1.09
10/28/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,276696.00,30574908.00,1.06
10/28/2020,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,357558.00,28018244.88,0.97
10/28/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,529519.00,26115877.08,0.90
10/28/2020,ARKG,"PHREESIA INC",PHR,71944F106,674375.00,25619506.25,0.89
10/28/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3789135.00,25216693.43,0.87
10/28/2020,ARKG,"CODEXIS INC",CDXS,192005106,1670187.00,22664437.59,0.79
10/28/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,573134.00,21114256.56,0.73
10/28/2020,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,508165.00,18349838.15,0.64
10/28/2020,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,4568971.00,18230194.29,0.63
10/28/2020,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,1951404.00,18030972.96,0.62
10/28/2020,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,33580.00,16007921.80,0.55
10/28/2020,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,26601.00,15083831.04,0.52
10/28/2020,ARKG,"APPLE INC",AAPL,037833100,128405.00,14278636.00,0.49
10/28/2020,ARKG,"EVOGENE LTD",EVGN,M4119S104,4602387.00,13162826.82,0.46
10/28/2020,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,102128.00,7972111.68,0.28
10/28/2020,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,6656415.98,6656415.98,0.23
10/28/2020,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,537436.00,4638072.68,0.16
10/28/2020,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,138687.00,3507394.23,0.12
10/28/2020,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375748.00,3554576.08,0.12
,,,,,,,
,,,,,,,
