date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/23/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6276325.00,284066469.50,9.68
10/23/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2570850.00,238189252.50,8.12
10/23/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,15259271.00,212103866.90,7.23
10/23/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2930709.00,144689103.33,4.93
10/23/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1657556.00,142500089.32,4.86
10/23/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,3021004.00,113740800.60,3.88
10/23/2020,ARKG,"CAREDX INC",CDNA,14167L103,2183174.00,109551671.32,3.73
10/23/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3866879.00,101582911.33,3.46
10/23/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3337066.00,100629225.23,3.43
10/23/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,6155412.00,87160633.92,2.97
10/23/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,396961.00,85870603.52,2.93
10/23/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,4331713.00,84078549.33,2.87
10/23/2020,ARKG,"ILLUMINA INC",ILMN,452327109,254805.00,82442157.75,2.81
10/23/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1690833.00,81768683.88,2.79
10/23/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4400029.00,79640524.90,2.71
10/23/2020,ARKG,"INCYTE CORP",INCY,45337C102,762528.00,68391136.32,2.33
10/23/2020,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,621463.00,68174491.10,2.32
10/23/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2026424.00,66385650.24,2.26
10/23/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1765435.00,65921342.90,2.25
10/23/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2409636.00,59951743.68,2.04
10/23/2020,ARKG,"CERUS CORP",CERS,157085101,8188288.00,51913745.92,1.77
10/23/2020,ARKG,"ACCOLADE INC",ACCD,00437E102,1075955.00,45200869.55,1.54
10/23/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,935671.00,44294665.14,1.51
10/23/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,207293.00,43859052.94,1.49
10/23/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,844186.00,41787207.00,1.42
10/23/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,271309.00,38599131.43,1.32
10/23/2020,ARKG,"SCHRODINGER INC",SDGR,80810D103,607193.00,36801967.73,1.25
10/23/2020,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,1943028.00,32370846.48,1.10
10/23/2020,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,355020.00,29974338.60,1.02
10/23/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,274734.00,28767397.14,0.98
10/23/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3789135.00,28532186.55,0.97
10/23/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,525757.00,27255242.88,0.93
10/23/2020,ARKG,"PHREESIA INC",PHR,71944F106,669587.00,24975595.10,0.85
10/23/2020,ARKG,"CODEXIS INC",CDXS,192005106,1658331.00,23904841.37,0.81
10/23/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,569066.00,20554663.92,0.70
10/23/2020,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,4536535.00,19416369.80,0.66
10/23/2020,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,1937550.00,19123618.50,0.65
10/23/2020,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,504559.00,19117740.51,0.65
10/23/2020,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,33340.00,16008867.80,0.55
10/23/2020,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,26415.00,15315681.15,0.52
10/23/2020,ARKG,"APPLE INC",AAPL,037833100,127493.00,14666794.72,0.50
10/23/2020,ARKG,"EVOGENE LTD",EVGN,M4119S104,4602387.00,14635590.66,0.50
10/23/2020,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,101402.00,7665991.20,0.26
10/23/2020,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,533620.00,5106743.40,0.17
10/23/2020,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375748.00,3892749.28,0.13
10/23/2020,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,108097.00,2970505.56,0.10
10/23/2020,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,802213.18,802213.18,0.03
,,,,,,,
,,,,,,,
