date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/5/2020,ARKW,"TESLA INC",TSLA,88160R101,649443.00,284514483.87,9.06
11/5/2020,ARKW,"ROKU INC",ROKU,77543R102,885963.00,199394832.78,6.35
11/5/2020,ARKW,"SQUARE INC - A",SQ,852234103,939246.00,164584076.58,5.24
11/5/2020,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,408061.00,104618679.18,3.33
11/5/2020,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,329859.00,97202850.12,3.09
11/5/2020,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1480271.00,93952800.37,2.99
11/5/2020,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1145182.00,92565061.06,2.95
11/5/2020,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,440145.00,91774633.95,2.92
11/5/2020,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4996941.00,86746895.76,2.76
11/5/2020,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,4998429.00,86322868.83,2.75
11/5/2020,ARKW,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,3134320.00,86037084.00,2.74
11/5/2020,ARKW,"TWILIO INC - A",TWLO,90138F102,268406.00,82545581.24,2.63
11/5/2020,ARKW,"PAGERDUTY INC",PD,69553P100,2702457.00,81884447.10,2.61
11/5/2020,ARKW,"LENDINGTREE INC","TREE UW",52603B107,272570.00,80408150.00,2.56
11/5/2020,ARKW,"SNAP INC - A",SNAP,83304A106,1892778.00,78644925.90,2.50
11/5/2020,ARKW,"2U INC",TWOU,90214J101,1917712.00,76133166.40,2.42
11/5/2020,ARKW,"SEA LTD-ADR",SE,81141R100,399917.00,73832676.54,2.35
11/5/2020,ARKW,"HUYA INC-ADR",HUYA,44852D108,3123818.00,70816954.06,2.25
11/5/2020,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,646115.00,67099042.75,2.14
11/5/2020,ARKW,"NETFLIX INC",NFLX,64110L106,125396.00,64423448.96,2.05
11/5/2020,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,626706.00,63272237.76,2.01
11/5/2020,ARKW,"VERACYTE INC",VCYT,92337F107,1473163.00,61887577.63,1.97
11/5/2020,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,205425.00,59111043.75,1.88
11/5/2020,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,268961.00,55018662.16,1.75
11/5/2020,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,735716.00,54523912.76,1.74
11/5/2020,ARKW,"SPLUNK INC",SPLK,848637104,260745.00,54490490.10,1.73
11/5/2020,ARKW,"MERCADOLIBRE INC",MELI,58733R102,32146.00,46219518.80,1.47
11/5/2020,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,63710.00,41239483.00,1.31
11/5/2020,ARKW,"SOCIAL CAPITAL HEDOSOPHIA-A",IPOB,G8250T109,2142511.00,40536308.12,1.29
11/5/2020,ARKW,"HUBSPOT INC",HUBS,443573100,116020.00,39007084.20,1.24
11/5/2020,ARKW,"AMAZON.COM INC",AMZN,023135106,11511.00,38239542.00,1.22
11/5/2020,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,271881.00,37769708.52,1.20
11/5/2020,ARKW,"UNITY SOFTWARE INC",U,91332U101,332023.00,36774867.48,1.17
11/5/2020,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,390270.00,35292116.10,1.12
11/5/2020,ARKW,"JD.COM INC-ADR",JD,47215P106,355153.00,32528463.27,1.04
11/5/2020,ARKW,"NVIDIA CORP",NVDA,67066G104,56337.00,31909276.80,1.02
11/5/2020,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,434660.00,31599782.00,1.01
11/5/2020,ARKW,"AGORA INC-ADR",API,00851L103,720683.00,31637983.70,1.01
11/5/2020,ARKW,"SYNOPSYS INC",SNPS,871607107,130471.00,31386103.76,1.00
11/5/2020,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,157116.00,31421628.84,1.00
11/5/2020,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,808130.00,31024110.70,0.99
11/5/2020,ARKW,"OKTA INC",OKTA,679295105,131033.00,30555585.27,0.97
11/5/2020,ARKW,"DOCUSIGN INC",DOCU,256163106,127743.00,30245710.11,0.96
11/5/2020,ARKW,"ADOBE INC",ADBE,00724F101,58176.00,28882638.72,0.92
11/5/2020,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,55684.00,27659913.32,0.88
11/5/2020,ARKW,"LENDINGCLUB CORP",LC,52603A208,4690082.00,26076855.92,0.83
11/5/2020,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,279570.00,16215060.00,0.52
11/5/2020,ARKW,"KE HOLDINGS INC",BEKE,482497104,209195.00,15206384.55,0.48
11/5/2020,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,11941.00,12376846.50,0.39
