date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/16/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6298765.00,296230917.95,9.67
10/16/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2537146.00,278654745.18,9.10
10/16/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,15059225.00,216401063.25,7.06
10/16/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2892286.00,159451727.18,5.21
10/16/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1635831.00,155273078.52,5.07
10/16/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3293319.00,112137511.95,3.66
10/16/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2981407.00,112220159.48,3.66
10/16/2020,ARKG,"CAREDX INC",CDNA,14167L103,2154552.00,111088701.12,3.63
10/16/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3816194.00,101625246.22,3.32
10/16/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,6177420.00,97665010.20,3.19
10/16/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,391758.00,86692127.82,2.83
10/16/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,4274934.00,84130701.12,2.75
10/16/2020,ARKG,"ILLUMINA INC",ILMN,452327109,251461.00,82054238.91,2.68
10/16/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1668668.00,81164011.52,2.65
10/16/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4342345.00,79334643.15,2.59
10/16/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1742291.00,74604900.62,2.44
10/16/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2033669.00,68453298.54,2.23
10/16/2020,ARKG,"INCYTE CORP",INCY,45337C102,752529.00,68201703.27,2.23
10/16/2020,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,613318.00,63368015.76,2.07
10/16/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2418252.00,63140559.72,2.06
10/16/2020,ARKG,"CERUS CORP",CERS,157085101,8217565.00,52838942.95,1.72
10/16/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,936017.00,48382718.73,1.58
10/16/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,204576.00,44613934.08,1.46
10/16/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,267756.00,43831657.20,1.43
10/16/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,812169.00,38277524.97,1.25
