date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/7/2020,ARKK,"TESLA INC",TSLA,88160R101,414730.00,602482418.30,9.15
8/7/2020,ARKK,"SQUARE INC - A",SQ,852234103,3207505.00,472208886.10,7.17
8/7/2020,ARKK,"INVITAE CORP",NVTA,46185L103,15647548.00,444859789.64,6.76
8/7/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,4281837.00,384551780.97,5.84
8/7/2020,ARKK,"ROKU INC",ROKU,77543R102,2221255.00,347382069.45,5.28
8/7/2020,ARKK,"2U INC",TWOU,90214J101,6190249.00,256833431.01,3.90
8/7/2020,ARKK,"PROTO LABS INC",PRLB,743713109,1969151.00,256245619.63,3.89
8/7/2020,ARKK,"ILLUMINA INC",ILMN,452327109,678590.00,241347319.40,3.67
8/7/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3018921.00,240789138.96,3.66
8/7/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,679330.00,227154365.40,3.45
8/7/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,5978635.00,207518420.85,3.15
8/7/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,6612507.00,191432077.65,2.91
8/7/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,10332189.00,168724646.37,2.56
8/7/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,8878594.00,153866034.02,2.34
8/7/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6965670.00,138129236.10,2.10
8/7/2020,ARKK,"XILINX INC",XLNX,983919101,1228448.00,132009022.08,2.01
8/7/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4126406.00,120573583.32,1.83
8/7/2020,ARKK,"TERADYNE INC",TER,880770102,1358605.00,118973039.85,1.81
8/7/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7616477.00,117217581.03,1.78
8/7/2020,ARKK,"SPLUNK INC",SPLK,848637104,573998.00,115017719.24,1.75
8/7/2020,ARKK,"CERUS CORP",CERS,157085101,16176984.00,114209507.04,1.73
8/7/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,3195235.00,111769320.30,1.70
8/7/2020,ARKK,"PAGERDUTY INC",PD,69553P100,3693252.00,110243572.20,1.67
8/7/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,4216349.00,107938534.40,1.64
8/7/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,424321.00,106979810.52,1.63
8/7/2020,ARKK,"VERACYTE INC",VCYT,92337F107,3273342.00,105892613.70,1.61
8/7/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2960763.00,104396503.38,1.59
8/7/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,472671.00,91565826.12,1.39
8/7/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,338144.00,84197856.00,1.28
8/7/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,2821251.00,83579560.88,1.27
8/7/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1025395.00,82062361.85,1.25
8/7/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,3092962.00,82458366.92,1.25
8/7/2020,ARKK,"FACEBOOK INC-CLASS A",FB,30303M102,276747.00,74289964.68,1.13
8/7/2020,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,5777112.00,70480766.40,1.07
