date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
8/26/2020,ARKK,"TESLA INC",TSLA,88160R101,376185.00,809990256.45,10.27
8/26/2020,ARKK,"INVITAE CORP",NVTA,46185L103,16940959.00,578703159.44,7.33
8/26/2020,ARKK,"SQUARE INC - A",SQ,852234103,3214095.00,494134965.30,6.26
8/26/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,4631351.00,411773417.41,5.22
8/26/2020,ARKK,"ROKU INC",ROKU,77543R102,2404867.00,395071550.76,5.01
8/26/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2131917.00,296272505.49,3.76
8/26/2020,ARKK,"2U INC",TWOU,90214J101,6976472.00,278919350.56,3.54
8/26/2020,ARKK,"ILLUMINA INC",ILMN,452327109,734690.00,259756996.40,3.29
8/26/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,2962544.00,248409314.40,3.15
8/26/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,7814977.00,236246754.71,2.99
8/26/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,6472843.00,224154553.09,2.84
8/26/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,721134.00,215799349.50,2.74
8/26/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,11186253.00,209406656.16,2.65
8/26/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,7900666.00,194158866.95,2.46
8/26/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,11834282.00,178105944.10,2.26
8/26/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,823689.00,176738948.73,2.24
8/26/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,4425562.00,163967072.10,2.08
8/26/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6965670.00,144537652.50,1.83
8/26/2020,ARKK,"XILINX INC",XLNX,983919101,1330011.00,139624554.78,1.77
8/26/2020,ARKK,"SPLUNK INC",SPLK,848637104,621476.00,134698708.24,1.71
8/26/2020,ARKK,"TERADYNE INC",TER,880770102,1470937.00,132193108.19,1.68
8/26/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,3205493.00,129950686.22,1.65
8/26/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,459405.00,127847817.45,1.62
8/26/2020,ARKK,"PAGERDUTY INC",PD,69553P100,4180641.00,126464390.25,1.60
8/26/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4467494.00,125000482.12,1.58
8/26/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,3459367.00,118690881.77,1.50
8/26/2020,ARKK,"VERACYTE INC",VCYT,92337F107,3543942.00,117942389.76,1.49
8/26/2020,ARKK,"CERUS CORP",CERS,157085101,17420988.00,111320113.32,1.41
8/26/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7616477.00,108915621.10,1.38
8/26/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,3800946.00,105894355.56,1.34
8/26/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,366128.00,97031242.56,1.23
8/26/2020,ARKK,"FACEBOOK INC-CLASS A",FB,30303M102,299656.00,91068454.96,1.15
8/26/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1110190.00,90758032.50,1.15
8/26/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,3054454.00,87204661.70,1.11
8/26/2020,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,6248519.00,86854414.10,1.10
8/26/2020,ARKK,"ZSCALER INC",ZS,98980G102,594421.00,83218940.00,1.05
8/26/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1168193.00,79355350.49,1.01
8/26/2020,ARKK,"AUTODESK INC",ADSK,052769106,173996.00,43187547.16,0.55
8/26/2020,ARKK,"SEA LTD-ADR",SE,81141R100,258349.00,41077491.00,0.52
8/26/2020,ARKK,"SYNOPSYS INC",SNPS,871607107,185120.00,40683822.40,0.52
8/26/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,376082.00,39488610.00,0.50
8/26/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,174775.00,37473507.75,0.47
