date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/13/2020,ARKK,"TESLA INC",TSLA,88160R101,2487496.00,1016142116.00,9.17
11/13/2020,ARKK,"INVITAE CORP",NVTA,46185L103,17614050.00,828212631.00,7.47
11/13/2020,ARKK,"ROKU INC",ROKU,77543R102,2896763.00,660751640.30,5.96
11/13/2020,ARKK,"SQUARE INC - A",SQ,852234103,3548023.00,628674195.37,5.67
11/13/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5976179.00,621283568.84,5.61
11/13/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,2357656.00,431616083.92,3.89
11/13/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2750889.00,358991014.50,3.24
11/13/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3377846.00,358153011.38,3.23
11/13/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,13131102.00,338125876.50,3.05
11/13/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1047583.00,336462707.94,3.04
11/13/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,17227686.00,309409240.56,2.79
11/13/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1210242.00,306796347.00,2.77
11/13/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8573181.00,295431817.26,2.67
11/13/2020,ARKK,"2U INC",TWOU,90214J101,8127927.00,263182276.26,2.37
11/13/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6485019.00,244614916.68,2.21
11/13/2020,ARKK,"PAGERDUTY INC",PD,69553P100,7620667.00,230296556.74,2.08
11/13/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6817760.00,226554164.80,2.04
11/13/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5503086.00,221279088.06,2.00
11/13/2020,ARKK,"VERACYTE INC",VCYT,92337F107,4573037.00,213263580.50,1.92
11/13/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1957978.00,210208518.08,1.90
11/13/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7146853.00,208902513.19,1.89
11/13/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,704837.00,193428417.91,1.75
11/13/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1949072.00,181692491.84,1.64
11/13/2020,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1425279.00,174895986.09,1.58
11/13/2020,ARKK,"SPLUNK INC",SPLK,848637104,801854.00,154958285.50,1.40
11/13/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,10949860.00,147713611.40,1.33
11/13/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,704752.00,144967486.40,1.31
11/13/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1452157.00,144271797.95,1.30
