date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/9/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6118045.00,198714101.60,10.22
9/9/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2065542.00,176087455.50,9.06
9/9/2020,ARKG,"ILLUMINA INC",ILMN,452327109,318746.00,110604862.00,5.69
9/9/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2364843.00,93434946.93,4.81
9/9/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,6000191.00,89702855.45,4.61
9/9/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1295344.00,85453843.68,4.40
9/9/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,12313174.00,83483319.72,4.29
9/9/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2276342.00,73616900.28,3.79
9/9/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,2940998.00,71819171.16,3.69
9/9/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3120324.00,63124154.52,3.25
9/9/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1939157.00,60016909.15,3.09
9/9/2020,ARKG,"CAREDX INC",CDNA,14167L103,1761650.00,58257765.50,3.00
9/9/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,3465644.00,58049537.00,2.99
9/9/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,258587.00,51916511.99,2.67
9/9/2020,ARKG,"CERUS CORP",CERS,157085101,7835662.00,47640824.96,2.45
9/9/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2429016.00,45714081.12,2.35
9/9/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,2979265.00,44808145.60,2.31
9/9/2020,ARKG,"INCYTE CORP",INCY,45337C102,489565.00,44800093.15,2.30
9/9/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1424587.00,43791804.38,2.25
9/9/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1364403.00,42692169.87,2.20
9/9/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3813949.00,35164609.78,1.81
9/9/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,308838.00,34898694.00,1.80
9/9/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,784274.00,30029851.46,1.54
9/9/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,699289.00,27181363.43,1.40
9/9/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,476201.00,25310083.15,1.30
9/9/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,92250.00,24265440.00,1.25
9/9/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,461084.00,23095697.56,1.19
9/9/2020,ARKG,"SCHRODINGER INC",SDGR,80810D103,403678.00,21786501.66,1.12
9/9/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,221760.00,21069417.60,1.08
9/9/2020,ARKG,"XILINX INC",XLNX,983919101,200772.00,20155501.08,1.04
