date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/24/2020,ARKF,"SQUARE INC - A",SQ,852234103,491284.00,74827466.04,11.96
9/24/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,27292.00,28237121.96,4.51
9/24/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,273914.00,26791528.34,4.28
9/24/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,665498.00,25615018.02,4.09
9/24/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,387136.00,25403864.32,4.06
9/24/2020,ARKF,"SEA LTD-ADR",SE,81141R100,169267.00,25400206.02,4.06
9/24/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,82314.00,24790507.38,3.96
9/24/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,13194.00,24373171.67,3.90
9/24/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,243526.00,23945911.58,3.83
9/24/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,80631.00,21748599.63,3.48
9/24/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,3083024.00,19271641.60,3.08
9/24/2020,ARKF,"MEITUAN DIANPING-CLASS B",3690,BGJW376,595015.00,18318193.48,2.93
9/24/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,5951.00,17970770.29,2.87
9/24/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,95180.00,17340844.20,2.77
9/24/2020,ARKF,"APPLE INC",AAPL,037833100,158499.00,17152761.78,2.74
9/24/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,2868185.00,15358172.64,2.45
9/24/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,60490.00,15094069.70,2.41
9/24/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,61241.00,14599854.40,2.33
9/24/2020,ARKF,"SPLUNK INC",SPLK,848637104,70018.00,12316866.38,1.97
9/24/2020,ARKF,"SNAP INC - A",SNAP,83304A106,483640.00,11762124.80,1.88
