date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/3/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6276325.00,258584590.00,9.08
11/3/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2560006.00,222259720.92,7.80
11/3/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,15276473.00,194163971.83,6.82
11/3/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,2917062.00,163180448.28,5.73
11/3/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1675334.00,144581324.20,5.07
11/3/2020,ARKG,"CAREDX INC",CDNA,14167L103,2206586.00,109093611.84,3.83
11/3/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,2933594.00,108836337.40,3.82
11/3/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,540697.00,105565682.28,3.71
11/3/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,3943430.00,104382592.10,3.66
11/3/2020,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,814101.00,102698841.15,3.60
11/3/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3372855.00,102366149.25,3.59
11/3/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,6083315.00,79508927.05,2.79
11/3/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1708968.00,77877671.76,2.73
11/3/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4447219.00,75202473.29,2.64
11/3/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,4378168.00,69569089.52,2.44
11/3/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1784371.00,68198659.62,2.39
11/3/2020,ARKG,"INCYTE CORP",INCY,45337C102,770709.00,65471729.55,2.30
11/3/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2409636.00,60891501.72,2.14
11/3/2020,ARKG,"ILLUMINA INC",ILMN,452327109,197443.00,58567517.09,2.06
11/3/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2026424.00,57368063.44,2.01
11/3/2020,ARKG,"CERUS CORP",CERS,157085101,8188288.00,45281232.64,1.59
11/3/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,945706.00,44448182.00,1.56
11/3/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,209516.00,44237208.24,1.55
11/3/2020,ARKG,"ACCOLADE INC",ACCD,00437E102,1170100.00,40953500.00,1.44
11/3/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,794520.00,38311754.40,1.34
11/3/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,274216.00,37655341.12,1.32
11/3/2020,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,1963866.00,31107637.44,1.09
11/3/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,277680.00,29903359.20,1.05
11/3/2020,ARKG,"SCHRODINGER INC",SDGR,80810D103,613709.00,29494854.54,1.04
11/3/2020,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,358827.00,29082928.35,1.02
11/3/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3789135.00,28721643.30,1.01
11/3/2020,ARKG,"PHREESIA INC",PHR,71944F106,676769.00,25886414.25,0.91
11/3/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,531400.00,25507200.00,0.90
11/3/2020,ARKG,"CODEXIS INC",CDXS,192005106,1676118.00,22728160.08,0.80
11/3/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,524236.00,19905240.92,0.70
