date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/10/2020,ARKF,"SQUARE INC - A",SQ,852234103,605376.00,104124672.00,10.18
11/10/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,828016.00,46095650.72,4.51
11/10/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,35820.00,43916394.60,4.30
11/10/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,430274.00,42166852.00,4.12
11/10/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,417915.00,41954486.85,4.10
11/10/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,551141.00,40674205.80,3.98
11/10/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,130949.00,40150272.89,3.93
11/10/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,19514.00,35667680.54,3.49
11/10/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,193238.00,35432119.68,3.47
11/10/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,129866.00,34614483.64,3.39
11/10/2020,ARKF,"SEA LTD-ADR",SE,81141R100,220334.00,34488881.02,3.37
11/10/2020,ARKF,"MEITUAN-CLASS B",3690,BGJW376,879415.00,34025407.06,3.33
11/10/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,4973714.00,28965111.59,2.83
11/10/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,8795.00,26693000.90,2.61
11/10/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,4758245.00,25283210.58,2.47
11/10/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,89562.00,24399375.66,2.39
11/10/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,90699.00,24149515.74,2.36
11/10/2020,ARKF,"APPLE INC",AAPL,037833100,207602.00,24075603.94,2.35
11/10/2020,ARKF,"SNAP INC - A",SNAP,83304A106,580652.00,22378328.08,2.19
11/10/2020,ARKF,"DOCUSIGN INC",DOCU,256163106,103092.00,20444174.52,2.00
