date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/10/2020,ARKK,"TESLA INC",TSLA,88160R101,2455161.00,1007499867.96,9.62
11/10/2020,ARKK,"INVITAE CORP",NVTA,46185L103,17614050.00,758284852.50,7.24
11/10/2020,ARKK,"ROKU INC",ROKU,77543R102,2793322.00,606095007.56,5.79
11/10/2020,ARKK,"SQUARE INC - A",SQ,852234103,3501913.00,602329036.00,5.75
11/10/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5898488.00,582180765.60,5.56
11/10/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,2176779.00,375363770.76,3.59
11/10/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2715132.00,359130509.64,3.43
11/10/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3333940.00,334694236.60,3.20
11/10/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1033953.00,317020329.33,3.03
11/10/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,12960402.00,312345688.20,2.98
11/10/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1194518.00,298617554.82,2.85
11/10/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,17003730.00,294844678.20,2.82
11/10/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8731647.00,290239946.28,2.77
11/10/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6400716.00,244059301.08,2.33
11/10/2020,ARKK,"2U INC",TWOU,90214J101,8127927.00,240830477.01,2.30
11/10/2020,ARKK,"PAGERDUTY INC",PD,69553P100,7620667.00,214521776.05,2.05
11/10/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7146853.00,213547967.64,2.04
11/10/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5431543.00,201401614.44,1.92
11/10/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6828736.00,201515999.36,1.92
11/10/2020,ARKK,"VERACYTE INC",VCYT,92337F107,4513587.00,196341034.50,1.88
11/10/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1932516.00,185966014.68,1.78
11/10/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,695673.00,185229892.98,1.77
11/10/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1923726.00,168633821.16,1.61
11/10/2020,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1406748.00,167093527.44,1.60
11/10/2020,ARKK,"SPLUNK INC",SPLK,848637104,791443.00,148696310.84,1.42
11/10/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,10949860.00,141800687.00,1.35
11/10/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1433278.00,140461244.00,1.34
11/10/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,695588.00,137942056.28,1.32
11/10/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2901734.00,114386354.28,1.09
