date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/16/2020,ARKK,"TESLA INC",TSLA,88160R101,2110749.00,932444478.24,10.87
9/16/2020,ARKK,"INVITAE CORP",NVTA,46185L103,18332398.00,734579187.86,8.57
9/16/2020,ARKK,"SQUARE INC - A",SQ,852234103,3478075.00,525363228.75,6.13
9/16/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5011771.00,429157950.73,5.00
9/16/2020,ARKK,"ROKU INC",ROKU,77543R102,2482735.00,422040122.65,4.92
9/16/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2307009.00,350642297.91,4.09
9/16/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3002916.00,285216961.68,3.33
9/16/2020,ARKK,"2U INC",TWOU,90214J101,7966063.00,279210508.15,3.26
9/16/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,808560.00,257712328.80,3.01
9/16/2020,ARKK,"ILLUMINA INC",ILMN,452327109,730542.00,235577878.74,2.75
9/16/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7004532.00,232690553.04,2.71
9/16/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,8706549.00,220275689.70,2.57
9/16/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,7994923.00,218501245.59,2.55
9/16/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,11593110.00,207284806.80,2.42
9/16/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,1068877.00,206849077.04,2.41
9/16/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,12806279.00,195423817.54,2.28
9/16/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,4615002.00,181000378.44,2.11
9/16/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4834434.00,175489954.20,2.05
9/16/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6882332.00,158087166.04,1.84
9/16/2020,ARKK,"PAGERDUTY INC",PD,69553P100,6393438.00,155999887.20,1.82
9/16/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1634441.00,135871080.33,1.58
9/16/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2963250.00,131509035.00,1.53
9/16/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,542833.00,127484330.05,1.49
9/16/2020,ARKK,"VERACYTE INC",VCYT,92337F107,3835044.00,125942844.96,1.47
9/16/2020,ARKK,"SPLUNK INC",SPLK,848637104,672482.00,122761589.10,1.43
9/16/2020,ARKK,"CERUS CORP",CERS,157085101,18851930.00,120840871.30,1.41
9/16/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,4113168.00,112083828.00,1.31
9/16/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,476907.00,109087707.18,1.27
9/16/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7525358.00,108440408.78,1.26
9/16/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,2480652.00,92106608.76,1.07
9/16/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,2956895.00,84833317.55,0.99
9/16/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,819249.00,82670416.59,0.96
9/16/2020,ARKK,"ZSCALER INC",ZS,98980G102,613871.00,80453933.26,0.94
9/16/2020,ARKK,"XILINX INC",XLNX,983919101,786840.00,80517337.20,0.94
9/16/2020,ARKK,"SYNOPSYS INC",SNPS,871607107,390225.00,80721943.50,0.94
9/16/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1264185.00,79605729.45,0.93
9/16/2020,ARKK,"FACEBOOK INC-CLASS A",FB,30303M102,295753.00,77936830.56,0.91
9/16/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,376439.00,74162247.39,0.86
9/16/2020,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,6584679.00,66636951.48,0.78
9/16/2020,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,929139.00,66377690.16,0.77
9/16/2020,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,637337.00,43542863.84,0.51
9/16/2020,ARKK,"SEA LTD-ADR",SE,81141R100,279520.00,41251561.60,0.48
9/16/2020,ARKK,"EXONE CO/THE",XONE,302104104,2485748.00,37659082.20,0.44
9/16/2020,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,3948468.00,31074443.16,0.36
9/16/2020,ARKK,"TERADYNE INC",TER,880770102,360546.00,27520476.18,0.32
9/16/2020,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,24687419.80,24687419.80,0.29
9/16/2020,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,842573.00,6529940.75,0.08
,,,,,,,
,,,,,,,
