date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/18/2020,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2837749.00,302929705.75,8.71
11/18/2020,ARKG,"INVITAE CORP",NVTA,46185L103,6276325.00,286325946.50,8.24
11/18/2020,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,16933700.00,259762958.00,7.47
11/18/2020,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1857109.00,205953388.10,5.92
11/18/2020,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3479538.00,196037170.92,5.64
11/18/2020,ARKG,"CAREDX INC",CDNA,14167L103,2445970.00,140936791.40,4.05
11/18/2020,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,766062.00,139323695.94,4.01
11/18/2020,ARKG,"PERSONALIS INC",PSNL,71535D106,4371227.00,125454214.90,3.61
11/18/2020,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3567728.00,123193647.84,3.54
11/18/2020,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,3251828.00,118691722.00,3.41
11/18/2020,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,955173.00,107323238.28,3.09
11/18/2020,ARKG,"CELLECTIS - ADR",CLLS,15117K103,4853161.00,102013444.22,2.93
11/18/2020,ARKG,"VERACYTE INC",VCYT,92337F107,1977939.00,94941072.00,2.73
11/18/2020,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1894350.00,94187082.00,2.71
11/18/2020,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4929668.00,91001671.28,2.62
11/18/2020,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2409636.00,82481840.28,2.37
11/18/2020,ARKG,"INCYTE CORP",INCY,45337C102,934779.00,77343614.46,2.22
11/18/2020,ARKG,"COMPUGEN LTD",CGEN,M25722105,5745076.00,75432847.88,2.17
11/18/2020,ARKG,"ACCOLADE INC",ACCD,00437E102,1349398.00,56890619.68,1.64
11/18/2020,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2026424.00,56111680.56,1.61
11/18/2020,ARKG,"ILLUMINA INC",ILMN,452327109,180586.00,53314404.78,1.53
11/18/2020,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,1048286.00,53127134.48,1.53
11/18/2020,ARKG,"CERUS CORP",CERS,157085101,8188288.00,51749980.16,1.49
11/18/2020,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,232240.00,50245124.00,1.45
11/18/2020,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,880724.00,42688692.28,1.23
11/18/2020,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,303934.00,42520366.60,1.22
11/18/2020,ARKG,"SCHRODINGER INC",SDGR,80810D103,680317.00,39288306.75,1.13
11/18/2020,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,2176938.00,37835182.44,1.09
11/18/2020,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,397743.00,34094529.96,0.98
11/18/2020,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,720709.00,33303962.89,0.96
11/18/2020,ARKG,"GUARDANT HEALTH INC",GH,40131M109,307824.00,33232679.04,0.96
11/18/2020,ARKG,"CODEXIS INC",CDXS,192005106,1857997.00,30173871.28,0.87
11/18/2020,ARKG,"PHREESIA INC",PHR,71944F106,750185.00,29909875.95,0.86
11/18/2020,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3520256.00,27986035.20,0.81
11/18/2020,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,581092.00,27514706.20,0.79
11/18/2020,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,565282.00,21378965.24,0.61
11/18/2020,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,2170810.00,20774651.70,0.60
11/18/2020,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,5082718.00,19060192.50,0.55
11/18/2020,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,37380.00,16977248.40,0.49
11/18/2020,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,183293.00,17048081.93,0.49
11/18/2020,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,29546.00,15335555.84,0.44
11/18/2020,ARKG,"EVOGENE LTD",EVGN,M4119S104,4602387.00,12702588.12,0.37
11/18/2020,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,12397392.36,12397392.36,0.36
11/18/2020,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,337733.00,9385600.07,0.27
11/18/2020,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,597903.00,4633748.25,0.13
11/18/2020,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375748.00,3359187.12,0.10
,,,,,,,
,,,,,,,
