date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/3/2020,ARKK,"TESLA INC",TSLA,88160R101,2373766.00,1006239407.40,10.16
11/3/2020,ARKK,"INVITAE CORP",NVTA,46185L103,17638071.00,726688525.20,7.34
11/3/2020,ARKK,"SQUARE INC - A",SQ,852234103,3447700.00,545460617.00,5.51
11/3/2020,ARKK,"ROKU INC",ROKU,77543R102,2534185.00,515681305.65,5.21
11/3/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5702921.00,495127601.22,5.00
11/3/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,1841029.00,359442501.96,3.63
11/3/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2625123.00,325961522.91,3.29
11/3/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,906765.00,308136882.30,3.11
11/3/2020,ARKK,"2U INC",TWOU,90214J101,8139012.00,306352411.68,3.09
11/3/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3272126.00,300021232.94,3.03
11/3/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,11732179.00,297762703.02,3.01
11/3/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,16439939.00,277999368.49,2.81
11/3/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1154909.00,273170625.77,2.76
11/3/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8566502.00,259993335.70,2.63
11/3/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6188496.00,229593201.60,2.32
11/3/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7156600.00,202603346.00,2.05
11/3/2020,ARKK,"PAGERDUTY INC",PD,69553P100,7374687.00,196756649.16,1.99
11/3/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,672605.00,188578263.85,1.90
11/3/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5251452.00,181437666.60,1.83
11/3/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6838048.00,172797472.96,1.74
11/3/2020,ARKK,"VERACYTE INC",VCYT,92337F107,4363937.00,166789672.14,1.68
11/3/2020,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1305305.00,164664225.75,1.66
11/3/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1859924.00,163096735.56,1.65
11/3/2020,ARKK,"SPLUNK INC",SPLK,848637104,765194.00,149044487.32,1.51
11/3/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1708509.00,147444326.70,1.49
11/3/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,10964794.00,143309857.58,1.45
11/3/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1385755.00,133115625.30,1.34
11/3/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,571344.00,119085229.92,1.20
11/3/2020,ARKK,"SYNOPSYS INC",SNPS,871607107,492065.00,109110493.10,1.10
11/3/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2852380.00,108304868.60,1.09
11/3/2020,ARKK,"CERUS CORP",CERS,157085101,19261241.00,106514662.73,1.08
11/3/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,4680490.00,103672853.50,1.05
11/3/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7476938.00,99218967.26,1.00
11/3/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,3540174.00,98629247.64,1.00
11/3/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1666561.00,99293704.38,1.00
