date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
9/28/2020,ARKK,"TESLA INC",TSLA,88160R101,2283233.00,961697739.60,10.94
9/28/2020,ARKK,"INVITAE CORP",NVTA,46185L103,18043154.00,792094460.60,9.01
9/28/2020,ARKK,"SQUARE INC - A",SQ,852234103,3493376.00,561595125.76,6.39
9/28/2020,ARKK,"ROKU INC",ROKU,77543R102,2484356.00,462810679.24,5.27
9/28/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5153742.00,431316667.98,4.91
9/28/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2372358.00,312629337.24,3.56
9/28/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,2957041.00,299134267.56,3.40
9/28/2020,ARKK,"2U INC",TWOU,90214J101,8191721.00,292444439.70,3.33
9/28/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,9280808.00,251231472.56,2.86
9/28/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,831456.00,250368030.72,2.85
9/28/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,1156690.00,248792452.10,2.83
9/28/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,14643780.00,222878331.60,2.54
9/28/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,7933967.00,212550975.93,2.42
9/28/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7202948.00,209893904.72,2.39
9/28/2020,ARKK,"ILLUMINA INC",ILMN,452327109,591961.00,180820407.06,2.06
9/28/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,11177012.00,179949893.20,2.05
9/28/2020,ARKK,"PAGERDUTY INC",PD,69553P100,6664536.00,179809181.28,2.05
9/28/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,4745737.00,175212610.04,1.99
9/28/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4971395.00,158686928.40,1.81
9/28/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,631159.00,149218610.78,1.70
9/28/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6882332.00,146043085.04,1.66
9/28/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1680754.00,134073746.58,1.53
9/28/2020,ARKK,"SPLUNK INC",SPLK,848637104,691509.00,129934541.10,1.48
9/28/2020,ARKK,"VERACYTE INC",VCYT,92337F107,3943685.00,125014814.50,1.42
9/28/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2724504.00,120858997.44,1.38
9/28/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,490422.00,119917987.44,1.36
9/28/2020,ARKK,"CERUS CORP",CERS,157085101,19385983.00,118836075.79,1.35
9/28/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,516404.00,110117988.96,1.25
9/28/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1388670.00,104178023.40,1.19
9/28/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,4229692.00,104896361.60,1.19
9/28/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,2550930.00,104537111.40,1.19
