date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
10/27/2020,ARKF,"SQUARE INC - A",SQ,852234103,564912.00,96611250.24,10.50
10/27/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,35841.00,45965007.27,5.00
10/27/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,873970.00,45900904.40,4.99
10/27/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,488861.00,37520081.75,4.08
10/27/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,381654.00,37234164.24,4.05
10/27/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,108126.00,36441705.78,3.96
10/27/2020,ARKF,"SEA LTD-ADR",SE,81141R100,195419.00,33668739.51,3.66
10/27/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,105870.00,33575611.80,3.65
10/27/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,17314.00,32253793.65,3.51
10/27/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,325912.00,30153378.24,3.28
10/27/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,147448.00,29553002.64,3.21
10/27/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,3853412.00,26885556.28,2.92
10/27/2020,ARKF,"MEITUAN DIANPING-CLASS B",3690,BGJW376,780415.00,26785683.96,2.91
10/27/2020,ARKF,"SNAP INC - A",SNAP,83304A106,635162.00,26384629.48,2.87
10/27/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,7805.00,25649805.65,2.79
10/27/2020,ARKF,"APPLE INC",AAPL,037833100,208145.00,24269707.00,2.64
10/27/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,80443.00,23030026.47,2.50
10/27/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,79442.00,22505124.18,2.45
10/27/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,4219245.00,21204971.94,2.31
10/27/2020,ARKF,"SPLUNK INC",SPLK,848637104,91957.00,19197862.89,2.09
10/27/2020,ARKF,"DOCUSIGN INC",DOCU,256163106,72989.00,16217061.33,1.76
10/27/2020,ARKF,"INTUIT INC",INTU,461202103,47895.00,15818281.65,1.72
10/27/2020,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,60499.00,12957070.83,1.41
10/27/2020,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,361796.00,12621110.08,1.37
10/27/2020,ARKF,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,445470.00,12441977.10,1.35
10/27/2020,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,135582.00,11756315.22,1.28
