date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/4/2020,ARKK,"TESLA INC",TSLA,88160R101,2383801.00,1003532544.98,9.65
11/4/2020,ARKK,"INVITAE CORP",NVTA,46185L103,17638071.00,762141047.91,7.33
11/4/2020,ARKK,"SQUARE INC - A",SQ,852234103,3462280.00,593053941.20,5.70
11/4/2020,ARKK,"ROKU INC",ROKU,77543R102,2544904.00,548884894.72,5.28
11/4/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5727032.00,546988826.32,5.26
11/4/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,1848814.00,367433294.36,3.53
11/4/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2636220.00,331531027.20,3.19
11/4/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3285959.00,328431602.05,3.16
11/4/2020,ARKK,"2U INC",TWOU,90214J101,8139012.00,328409134.20,3.16
11/4/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,910599.00,317598719.22,3.06
11/4/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,11781787.00,307858094.31,2.96
11/4/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,16509455.00,285943760.60,2.75
11/4/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8555727.00,284050136.40,2.73
11/4/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1159796.00,277515986.88,2.67
11/4/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6214668.00,245976559.44,2.37
11/4/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7156600.00,217918470.00,2.10
11/4/2020,ARKK,"PAGERDUTY INC",PD,69553P100,7405872.00,212992878.72,2.05
11/4/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,675449.00,206815729.31,1.99
11/4/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5273655.00,191750095.80,1.84
11/4/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6838048.00,185789764.16,1.79
11/4/2020,ARKK,"VERACYTE INC",VCYT,92337F107,4382387.00,175426951.61,1.69
11/4/2020,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1365852.00,168204673.80,1.62
11/4/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1867790.00,167073815.50,1.61
11/4/2020,ARKK,"SPLUNK INC",SPLK,848637104,768434.00,159073522.34,1.53
11/4/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,1715736.00,154296138.48,1.48
11/4/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,10964794.00,149230846.34,1.44
